Station,Date/Time  ,DATE,TIME,Temp ,SpCond ,DO Conc ,pH
G379,7/16/2012 3:16,7/16/2012,3:16,27.47,0.932,1.19,6.97
G379,7/16/2012 3:31,7/16/2012,3:31,27.39,0.928,1.4,6.96
G379,7/16/2012 3:46,7/16/2012,3:46,27.34,0.922,1.37,6.95
G379,7/16/2012 4:01,7/16/2012,4:01,27.28,0.926,1.41,6.94
G379,7/16/2012 4:16,7/16/2012,4:16,27.22,0.919,1.48,6.94
G379,7/16/2012 4:31,7/16/2012,4:31,27.17,0.914,1.48,6.94
G379,7/16/2012 4:46,7/16/2012,4:46,27.12,0.905,1.48,6.94
G379,7/16/2012 5:01,7/16/2012,5:01,27.08,0.892,1.44,6.94
G379,7/16/2012 5:16,7/16/2012,5:16,27.01,0.882,1.44,6.95
G379,7/16/2012 5:31,7/16/2012,5:31,26.94,0.878,1.43,6.95
G379,7/16/2012 5:46,7/16/2012,5:46,26.85,0.875,1.39,6.96
G379,7/16/2012 6:01,7/16/2012,6:01,26.76,0.874,1.34,6.98
G379,7/16/2012 6:16,7/16/2012,6:16,26.72,0.874,1.17,6.98
G379,7/16/2012 6:31,7/16/2012,6:31,26.65,0.873,1.2,6.99
G379,7/16/2012 6:46,7/16/2012,6:46,26.61,0.873,1.22,7
G379,7/16/2012 7:01,7/16/2012,7:01,26.58,0.872,1.24,7
G379,7/16/2012 7:16,7/16/2012,7:16,26.55,0.873,1.38,7
G379,7/16/2012 7:31,7/16/2012,7:31,26.55,0.872,1.44,7
G379,7/16/2012 7:46,7/16/2012,7:46,26.55,0.875,1.61,7
G379,7/16/2012 8:01,7/16/2012,8:01,26.54,0.878,1.64,7
G379,7/16/2012 8:16,7/16/2012,8:16,26.55,0.879,1.64,7
G379,7/16/2012 8:31,7/16/2012,8:31,26.6,0.881,1.84,6.98
G379,7/16/2012 8:46,7/16/2012,8:46,26.64,0.885,1.81,6.99
G379,7/16/2012 9:01,7/16/2012,9:01,26.68,0.887,1.77,6.99
G379,7/16/2012 9:16,7/16/2012,9:16,26.71,0.888,1.77,7.01
G379,7/16/2012 9:31,7/16/2012,9:31,26.75,0.891,1.74,7.01
G379,7/16/2012 9:46,7/16/2012,9:46,26.8,0.896,1.74,7.02
G379,7/16/2012 10:01,7/16/2012,10:01,26.86,0.899,1.75,7.03
G379,7/16/2012 10:16,7/16/2012,10:16,26.94,0.903,1.71,7.04
G379,7/16/2012 10:31,7/16/2012,10:31,27.06,0.9,1.69,7.05
G379,7/16/2012 10:46,7/16/2012,10:46,27.2,0.897,1.56,7.06
G379,7/16/2012 11:01,7/16/2012,11:01,27.36,0.896,1.49,7.07
G379,7/16/2012 11:16,7/16/2012,11:16,27.55,0.894,1.49,7.08
G379,7/16/2012 11:31,7/16/2012,11:31,27.73,0.893,1.44,7.09
G379,7/16/2012 11:46,7/16/2012,11:46,27.92,0.891,1.33,7.1
G379,7/16/2012 12:01,7/16/2012,12:01,28.11,0.892,1.25,7.1
G379,7/16/2012 12:16,7/16/2012,12:16,28.31,0.895,1.24,7.1
G379,7/16/2012 12:31,7/16/2012,12:31,28.61,0.889,1.27,7.18
G379,7/16/2012 12:46,7/16/2012,12:46,28.89,0.885,1.32,7.17
G379,7/16/2012 13:01,7/16/2012,1:01,29.19,0.881,1.42,7.17
G379,7/16/2012 13:16,7/16/2012,1:16,29.43,0.882,1.52,7.15
G379,7/16/2012 13:31,7/16/2012,1:31,29.56,0.888,1.68,7.13
G379,7/16/2012 13:46,7/16/2012,1:46,29.75,0.888,1.73,7.15
G379,7/16/2012 14:01,7/16/2012,2:01,29.97,0.884,1.77,7.18
G379,7/16/2012 14:16,7/16/2012,2:16,30.21,0.884,1.65,7.18
G379,7/16/2012 14:31,7/16/2012,2:31,30.34,0.884,1.48,7.18
G379,7/16/2012 14:46,7/16/2012,2:46,30.39,0.892,1.33,7.16
G379,7/16/2012 15:01,7/16/2012,3:01,30.41,0.898,1.28,7.14
G379,7/16/2012 15:16,7/16/2012,3:16,30.48,0.901,1.28,7.13
G379,7/16/2012 15:31,7/16/2012,3:31,30.69,0.881,1.27,7.17
G379,7/16/2012 15:46,7/16/2012,3:46,30.67,0.88,1.22,7.14
G379,7/16/2012 16:01,7/16/2012,4:01,30.61,0.877,1.21,7.14
G379,7/16/2012 16:16,7/16/2012,4:16,30.46,0.867,1.27,7.1
G379,7/16/2012 16:31,7/16/2012,4:31,30.3,0.881,1.42,7.08
G379,7/16/2012 16:46,7/16/2012,4:46,30.14,0.884,1.75,7.06
G379,7/16/2012 17:01,7/16/2012,5:01,30,0.884,2.12,7.05
G379,7/16/2012 17:16,7/16/2012,5:16,29.83,0.866,2.58,7.04
G379,7/16/2012 17:31,7/16/2012,5:31,29.65,0.87,3.11,7.03
G379,7/16/2012 17:46,7/16/2012,5:46,29.49,0.863,3.45,7.03
G379,7/16/2012 18:01,7/16/2012,6:01,29.36,0.86,3.65,7.04
G379,7/16/2012 18:16,7/16/2012,6:16,29.21,0.85,3.91,7.04
G379,7/16/2012 18:31,7/16/2012,6:31,29.05,0.848,4.06,7.04
G379,7/16/2012 18:46,7/16/2012,6:46,28.91,0.845,4.27,7.03
G379,7/16/2012 19:01,7/16/2012,7:01,28.79,0.843,4.45,7.02
G379,7/16/2012 19:16,7/16/2012,7:16,28.65,0.843,4.61,7.02
G379,7/16/2012 19:31,7/16/2012,7:31,28.56,0.844,4.9,7.01
G379,7/16/2012 19:46,7/16/2012,7:46,28.49,0.848,5.28,7.01
G379,7/16/2012 20:01,7/16/2012,8:01,28.4,0.851,5.74,7.01
G379,7/16/2012 20:16,7/16/2012,8:16,28.29,0.852,6.19,7.01
G379,7/16/2012 20:31,7/16/2012,8:31,28.2,0.852,6.31,7
G379,7/16/2012 20:46,7/16/2012,8:46,28.09,0.853,6.62,7
G379,7/16/2012 21:01,7/16/2012,9:01,28,0.852,6.92,6.99
G379,7/16/2012 21:16,7/16/2012,9:16,27.63,0.834,3.82,7.1
G379,7/16/2012 21:31,7/16/2012,9:31,27.43,0.833,4.12,7.08
G379,7/16/2012 21:46,7/16/2012,9:46,27.36,0.832,4.03,7.07
G379,7/16/2012 22:01,7/16/2012,10:01,27.27,0.831,4.15,7.07
G379,7/16/2012 22:16,7/16/2012,10:16,27.19,0.831,4.42,7.07
G379,7/16/2012 22:31,7/16/2012,10:31,27.12,0.832,4.78,7.07
G379,7/16/2012 22:46,7/16/2012,10:46,27.03,0.832,5.2,7.06
G379,7/16/2012 23:01,7/16/2012,11:01,26.96,0.833,5.62,7.06
G379,7/16/2012 23:16,7/16/2012,11:16,26.89,0.835,6.06,7.07
G379,7/16/2012 23:31,7/16/2012,11:31,26.87,0.837,6.36,7.08
G379,7/16/2012 23:46,7/16/2012,11:46,26.77,0.84,6.72,7.08
G379,7/17/2012 0:01,7/17/2012,12:01,26.72,0.845,6.96,7.09
G379,7/17/2012 0:16,7/17/2012,12:16,26.67,0.847,7.28,7.11
G379,7/17/2012 0:31,7/17/2012,12:31,26.59,0.849,7.45,7.12
G379,7/17/2012 0:46,7/17/2012,12:46,26.59,0.851,7.42,7.12
G379,7/17/2012 1:01,7/17/2012,1:01,26.56,0.852,7.63,7.13
G379,7/17/2012 1:16,7/17/2012,1:16,26.49,0.854,7.71,7.14
G379,7/17/2012 1:31,7/17/2012,1:31,26.44,0.854,7.82,7.15
G379,7/17/2012 1:46,7/17/2012,1:46,26.4,0.854,8.04,7.15
G379,7/17/2012 2:01,7/17/2012,2:01,26.37,0.855,7.96,7.15
G379,7/17/2012 2:16,7/17/2012,2:16,26.34,0.856,8.05,7.16
G379,7/17/2012 2:31,7/17/2012,2:31,26.36,0.857,7.89,7.16
G379,7/17/2012 2:46,7/17/2012,2:46,26.32,0.856,7.7,7.16
G379,7/17/2012 3:01,7/17/2012,3:01,26.25,0.854,7.76,7.16
G379,7/17/2012 3:16,7/17/2012,3:16,26.17,0.853,7.6,7.16
G379,7/17/2012 3:31,7/17/2012,3:31,26.11,0.852,7.62,7.17
G379,7/17/2012 3:46,7/17/2012,3:46,26.07,0.85,7.66,7.17
G379,7/17/2012 4:01,7/17/2012,4:01,26,0.848,7.64,7.17
G379,7/17/2012 4:16,7/17/2012,4:16,25.96,0.848,7.58,7.16
G379,7/17/2012 4:31,7/17/2012,4:31,25.92,0.847,7.83,7.17
G379,7/17/2012 4:46,7/17/2012,4:46,25.9,0.846,7.85,7.17
G379,7/17/2012 5:01,7/17/2012,5:01,25.87,0.846,7.88,7.18
G379,7/17/2012 5:16,7/17/2012,5:16,25.86,0.846,8.05,7.19
G379,7/17/2012 5:31,7/17/2012,5:31,25.85,0.845,8.04,7.19
G379,7/17/2012 5:46,7/17/2012,5:46,25.84,0.844,8.19,7.19
G379,7/17/2012 6:01,7/17/2012,6:01,25.82,0.845,8.2,7.19
G379,7/17/2012 6:16,7/17/2012,6:16,25.81,0.844,8.44,7.19
G379,7/17/2012 6:31,7/17/2012,6:31,25.8,0.844,8.44,7.19
G379,7/17/2012 6:46,7/17/2012,6:46,25.78,0.845,8.66,7.18
G379,7/17/2012 7:01,7/17/2012,7:01,25.75,0.845,8.76,7.18
G379,7/17/2012 7:16,7/17/2012,7:16,25.74,0.845,8.92,7.17
G379,7/17/2012 7:31,7/17/2012,7:31,25.77,0.846,8.95,7.17
G379,7/17/2012 7:46,7/17/2012,7:46,25.81,0.848,9.21,7.16
G379,7/17/2012 8:01,7/17/2012,8:01,25.83,0.852,9.29,7.16
G379,7/17/2012 8:16,7/17/2012,8:16,25.85,0.86,9.24,7.16
G379,7/17/2012 8:31,7/17/2012,8:31,25.87,0.863,9.36,7.16
G379,7/17/2012 8:46,7/17/2012,8:46,25.9,0.866,9.42,7.16
G379,7/17/2012 9:01,7/17/2012,9:01,25.96,0.876,9.64,7.16
G379,7/17/2012 9:16,7/17/2012,9:16,26.03,0.886,9.73,7.17
G379,7/17/2012 9:31,7/17/2012,9:31,26.13,0.892,9.85,7.18
G379,7/17/2012 9:46,7/17/2012,9:46,26.26,0.892,9.66,7.18
G379,7/17/2012 10:01,7/17/2012,10:01,26.39,0.893,9.84,7.2
G379,7/17/2012 10:16,7/17/2012,10:16,26.52,0.894,9.81,7.19
G379,7/17/2012 10:31,7/17/2012,10:31,26.68,0.887,10.01,7.21
G379,7/17/2012 10:46,7/17/2012,10:46,26.84,0.884,9.94,7.22
G379,7/17/2012 11:01,7/17/2012,11:01,27,0.885,10.15,7.23
G379,7/17/2012 11:16,7/17/2012,11:16,27.16,0.889,10.28,7.24
G379,7/17/2012 11:31,7/17/2012,11:31,27.47,0.869,10.42,7.32
G379,7/17/2012 11:46,7/17/2012,11:46,27.62,0.867,10.23,7.2
G379,7/17/2012 12:01,7/17/2012,12:01,27.76,0.868,10.3,7.2
G379,7/17/2012 12:16,7/17/2012,12:16,27.92,0.87,10.59,7.15
G379,7/17/2012 12:31,7/17/2012,12:31,28.15,0.856,10.57,7.17
G379,7/17/2012 12:46,7/17/2012,12:46,28.41,0.83,10.67,7.17
G379,7/17/2012 13:01,7/17/2012,1:01,28.76,0.821,10.87,7.22
G379,7/17/2012 13:16,7/17/2012,1:16,29.09,0.86,11.1,7.21
G379,7/17/2012 13:31,7/17/2012,1:31,29.44,0.86,11.66,7.24
G379,7/17/2012 13:46,7/17/2012,1:46,29.83,0.831,11.87,7.26
G379,7/17/2012 14:01,7/17/2012,2:01,30.18,0.866,12.53,7.29
G379,7/17/2012 14:16,7/17/2012,2:16,30.6,0.861,12.95,7.34
G379,7/17/2012 14:31,7/17/2012,2:31,31,0.859,12.82,7.36
G379,7/17/2012 14:46,7/17/2012,2:46,31.36,0.862,12.93,7.35
G379,7/17/2012 15:01,7/17/2012,3:01,31.6,0.868,13.09,7.27
G379,7/17/2012 15:16,7/17/2012,3:16,31.85,0.875,12.98,7.27
G379,7/17/2012 15:31,7/17/2012,3:31,32.13,0.88,12.6,7.32
G379,7/17/2012 15:46,7/17/2012,3:46,32.28,0.887,12.71,7.31
G379,7/17/2012 16:01,7/17/2012,4:01,32.52,0.89,12.52,7.3
G379,7/17/2012 16:16,7/17/2012,4:16,32.57,0.897,12.52,7.35
G379,7/17/2012 16:31,7/17/2012,4:31,32.49,0.908,13.14,7.26
G379,7/17/2012 16:46,7/17/2012,4:46,32.45,0.908,13.44,7.32
G379,7/17/2012 17:01,7/17/2012,5:01,32.43,0.908,13.33,7.36
G379,7/17/2012 17:16,7/17/2012,5:16,32.27,0.916,13.56,7.34
G379,7/17/2012 17:31,7/17/2012,5:31,32.11,0.92,13.86,7.3
G379,7/17/2012 17:46,7/17/2012,5:46,31.98,0.925,13.78,7.27
G379,7/17/2012 18:01,7/17/2012,6:01,31.85,0.923,14.37,7.2
G379,7/17/2012 18:16,7/17/2012,6:16,31.73,0.917,14.28,7.23
G379,7/17/2012 18:31,7/17/2012,6:31,31.58,0.909,14.34,7.28
G379,7/17/2012 18:46,7/17/2012,6:46,31.47,0.904,14.55,7.27
G379,7/17/2012 19:01,7/17/2012,7:01,31.35,0.902,14.36,7.28
G379,7/17/2012 19:16,7/17/2012,7:16,31.23,0.898,14.74,7.24
G379,7/17/2012 19:31,7/17/2012,7:31,31.09,0.893,14.92,7.18
G379,7/17/2012 19:46,7/17/2012,7:46,30.95,0.891,15,7.17
G379,7/17/2012 20:01,7/17/2012,8:01,30.8,0.885,15.03,7.16
G379,7/17/2012 20:16,7/17/2012,8:16,30.62,0.881,14.87,7.16
G379,7/17/2012 20:31,7/17/2012,8:31,30.48,0.867,14.68,7.15
G379,7/17/2012 20:46,7/17/2012,8:46,30.37,0.86,14.65,7.16
G379,7/17/2012 21:01,7/17/2012,9:01,30.3,0.855,14.48,7.16
G379,7/17/2012 21:16,7/17/2012,9:16,30.22,0.854,14.66,7.16
G379,7/17/2012 21:31,7/17/2012,9:31,30.09,0.855,14.44,7.14
G379,7/17/2012 21:46,7/17/2012,9:46,29.97,0.85,14.75,7.13
G379,7/17/2012 22:01,7/17/2012,10:01,29.89,0.854,14.93,7.16
G379,7/17/2012 22:16,7/17/2012,10:16,29.8,0.856,15.02,7.16
G379,7/17/2012 22:31,7/17/2012,10:31,29.7,0.857,15.05,7.15
G379,7/17/2012 22:46,7/17/2012,10:46,29.62,0.857,15.24,7.18
G379,7/17/2012 23:01,7/17/2012,11:01,29.54,0.856,15.23,7.18
G379,7/17/2012 23:16,7/17/2012,11:16,29.48,0.853,15.44,7.19
G379,7/17/2012 23:31,7/17/2012,11:31,29.39,0.849,15.25,7.18
G379,7/17/2012 23:46,7/17/2012,11:46,29.3,0.845,15.53,7.2
G379,7/18/2012 0:01,7/18/2012,12:01,29.23,0.843,15.57,7.22
G379,7/18/2012 0:16,7/18/2012,12:16,29.12,0.84,15.7,7.22
G379,7/18/2012 0:31,7/18/2012,12:31,29.03,0.836,15.79,7.22
G379,7/18/2012 0:46,7/18/2012,12:46,28.95,0.83,15.99,7.22
G379,7/18/2012 1:01,7/18/2012,1:01,28.86,0.828,16.09,7.23
G379,7/18/2012 1:16,7/18/2012,1:16,28.76,0.827,16.48,7.23
G379,7/18/2012 1:31,7/18/2012,1:31,28.67,0.825,16.48,7.24
G379,7/18/2012 1:46,7/18/2012,1:46,28.57,0.823,16.57,7.25
G379,7/18/2012 2:01,7/18/2012,2:01,28.47,0.823,16.98,7.25
G379,7/18/2012 2:16,7/18/2012,2:16,28.4,0.822,17.11,7.25
G379,7/18/2012 2:31,7/18/2012,2:31,28.34,0.823,17.54,7.25
G379,7/18/2012 2:46,7/18/2012,2:46,28.3,0.822,17.53,7.25
G379,7/18/2012 3:01,7/18/2012,3:01,28.24,0.823,17.79,7.26
G379,7/18/2012 3:16,7/18/2012,3:16,28.2,0.823,17.79,7.26
G379,7/18/2012 3:31,7/18/2012,3:31,28.17,0.824,17.89,7.27
G379,7/18/2012 3:46,7/18/2012,3:46,28.12,0.825,17.35,7.27
G379,7/18/2012 4:01,7/18/2012,4:01,28.09,0.826,17.03,7.27
G379,7/18/2012 4:16,7/18/2012,4:16,28.04,0.826,16.74,7.27
G379,7/18/2012 4:31,7/18/2012,4:31,28,0.827,16.51,7.27
G379,7/18/2012 4:46,7/18/2012,4:46,27.96,0.827,16.06,7.27
G379,7/18/2012 5:01,7/18/2012,5:01,27.93,0.827,16.02,7.27
G379,7/18/2012 5:16,7/18/2012,5:16,27.88,0.826,15.88,7.27
G379,7/18/2012 5:31,7/18/2012,5:31,27.8,0.825,15.55,7.26
G379,7/18/2012 5:46,7/18/2012,5:46,27.74,0.825,15.58,7.26
G379,7/18/2012 6:01,7/18/2012,6:01,27.72,0.824,15.24,7.27
G379,7/18/2012 6:16,7/18/2012,6:16,27.63,0.824,15.12,7.26
G379,7/18/2012 6:31,7/18/2012,6:31,27.57,0.824,15.21,7.26
G379,7/18/2012 6:46,7/18/2012,6:46,27.5,0.825,15.03,7.25
G379,7/18/2012 7:01,7/18/2012,7:01,27.46,0.827,14.97,7.24
G379,7/18/2012 7:16,7/18/2012,7:16,27.36,0.83,14.92,7.22
G379,7/18/2012 7:31,7/18/2012,7:31,27.34,0.837,15.14,7.2
G379,7/18/2012 7:46,7/18/2012,7:46,27.36,0.841,15.62,7.22
G379,7/18/2012 8:01,7/18/2012,8:01,27.4,0.847,16.02,7.23
G379,7/18/2012 8:16,7/18/2012,8:16,27.47,0.852,16.51,7.23
G379,7/18/2012 8:31,7/18/2012,8:31,27.54,0.855,16.22,7.23
G379,7/18/2012 8:46,7/18/2012,8:46,27.61,0.857,16.23,7.24
G379,7/18/2012 9:01,7/18/2012,9:01,27.68,0.859,16.07,7.24
G379,7/18/2012 9:16,7/18/2012,9:16,27.77,0.856,16.4,7.25
G379,7/18/2012 9:31,7/18/2012,9:31,27.85,0.853,16.5,7.26
G379,7/18/2012 9:46,7/18/2012,9:46,27.96,0.853,16.9,7.27
G379,7/18/2012 10:01,7/18/2012,10:01,28.06,0.853,17.23,7.28
G379,7/18/2012 10:16,7/18/2012,10:16,28.18,0.854,17.23,7.3
G379,7/18/2012 10:31,7/18/2012,10:31,28.32,0.855,17.54,7.31
G379,7/18/2012 10:46,7/18/2012,10:46,28.48,0.855,17.4,7.31
G379,7/18/2012 11:01,7/18/2012,11:01,28.63,0.856,17.24,7.32
G379,7/18/2012 11:16,7/18/2012,11:16,28.8,0.856,17.19,7.31
G379,7/18/2012 11:31,7/18/2012,11:31,28.93,0.855,17.11,7.3
G379,7/18/2012 11:46,7/18/2012,11:46,29.07,0.855,17.42,7.3
G379,7/18/2012 12:01,7/18/2012,12:01,29.24,0.853,17.57,7.27
G379,7/18/2012 12:16,7/18/2012,12:16,29.47,0.852,17.35,7.24
G379,7/18/2012 12:31,7/18/2012,12:31,29.8,0.844,17.13,7.27
G379,7/18/2012 12:46,7/18/2012,12:46,30.08,0.84,16.99,7.25
G379,7/18/2012 13:01,7/18/2012,1:01,30.37,0.841,16.72,7.24
G379,7/18/2012 13:16,7/18/2012,1:16,30.55,0.841,16.74,7.23
G379,7/18/2012 13:31,7/18/2012,1:31,30.73,0.845,16.63,7.25
G379,7/18/2012 13:46,7/18/2012,1:46,31.01,0.845,16.2,7.32
G379,7/18/2012 14:01,7/18/2012,2:01,31.29,0.84,16.05,7.36
G379,7/18/2012 14:16,7/18/2012,2:16,31.53,0.839,16.11,7.37
G379,7/18/2012 14:31,7/18/2012,2:31,31.7,0.843,15.94,7.35
G379,7/18/2012 14:46,7/18/2012,2:46,31.88,0.842,15.89,7.37
G379,7/18/2012 15:01,7/18/2012,3:01,32.08,0.841,15.89,7.35
G379,7/18/2012 15:16,7/18/2012,3:16,32.27,0.84,16.08,7.34
G379,7/18/2012 15:31,7/18/2012,3:31,32.44,0.839,15.98,7.38
G379,7/18/2012 15:46,7/18/2012,3:46,32.57,0.841,16.07,7.43
G379,7/18/2012 16:01,7/18/2012,4:01,32.69,0.844,16.13,7.43
G379,7/18/2012 16:16,7/18/2012,4:16,32.78,0.847,16.35,7.36
G379,7/18/2012 16:31,7/18/2012,4:31,32.81,0.851,16.47,7.35
G379,7/18/2012 16:46,7/18/2012,4:46,32.86,0.856,16.35,7.33
G379,7/18/2012 17:01,7/18/2012,5:01,32.9,0.858,16.38,7.36
G379,7/18/2012 17:16,7/18/2012,5:16,32.94,0.862,16.54,7.33
G379,7/18/2012 17:31,7/18/2012,5:31,32.97,0.864,16.57,7.36
G379,7/18/2012 17:46,7/18/2012,5:46,33.01,0.866,16.5,7.35
G379,7/18/2012 18:01,7/18/2012,6:01,32.96,0.867,16.61,7.34
G379,7/18/2012 18:16,7/18/2012,6:16,32.88,0.869,16.96,7.32
G379,7/18/2012 18:31,7/18/2012,6:31,32.79,0.872,17.32,7.3
G379,7/18/2012 18:46,7/18/2012,6:46,32.71,0.872,17.64,7.26
G379,7/18/2012 19:01,7/18/2012,7:01,32.61,0.872,17.75,7.24
G379,7/18/2012 19:16,7/18/2012,7:16,32.5,0.881,18,7.22
G379,7/18/2012 19:31,7/18/2012,7:31,32.4,0.884,18.35,7.21
G379,7/18/2012 19:46,7/18/2012,7:46,32.3,0.887,18.48,7.19
G379,7/18/2012 20:01,7/18/2012,8:01,32.21,0.892,18.78,7.17
G379,7/18/2012 20:16,7/18/2012,8:16,32.12,0.899,19.31,7.15
G379,7/18/2012 20:31,7/18/2012,8:31,32.03,0.904,19.65,7.14
G379,7/18/2012 20:46,7/18/2012,8:46,31.94,0.9,19.61,7.14
G379,7/18/2012 21:01,7/18/2012,9:01,31.84,0.893,20.08,7.15
G379,7/18/2012 21:16,7/18/2012,9:16,31.73,0.888,20.21,7.15
G379,7/18/2012 21:31,7/18/2012,9:31,31.63,0.887,20.63,7.15
G379,7/18/2012 21:46,7/18/2012,9:46,31.53,0.882,20.72,7.16
G379,7/18/2012 22:01,7/18/2012,10:01,31.43,0.876,21.02,7.17
G379,7/18/2012 22:16,7/18/2012,10:16,31.34,0.872,21.02,7.18
G379,7/18/2012 22:31,7/18/2012,10:31,31.26,0.871,21.16,7.18
G379,7/18/2012 22:46,7/18/2012,10:46,31.16,0.871,21.31,7.19
G379,7/18/2012 23:01,7/18/2012,11:01,31.04,0.869,21.28,7.19
G379,7/18/2012 23:16,7/18/2012,11:16,30.98,0.868,21.46,7.19
G379,7/18/2012 23:31,7/18/2012,11:31,30.91,0.866,21.89,7.2
G379,7/18/2012 23:46,7/18/2012,11:46,30.83,0.862,22.22,7.21
G379,7/19/2012 0:01,7/19/2012,12:01,30.75,0.861,22.28,7.22
G379,7/19/2012 0:16,7/19/2012,12:16,30.69,0.859,22.57,7.22
G379,7/19/2012 0:31,7/19/2012,12:31,30.61,0.858,22.63,7.23
G379,7/19/2012 0:46,7/19/2012,12:46,30.56,0.857,22.47,7.24
G379,7/19/2012 1:01,7/19/2012,1:01,30.5,0.856,22.74,7.24
G379,7/19/2012 1:16,7/19/2012,1:16,30.46,0.851,23.14,7.24
G379,7/19/2012 1:31,7/19/2012,1:31,30.4,0.847,23.53,7.24
G379,7/19/2012 1:46,7/19/2012,1:46,30.35,0.843,23.61,7.24
G379,7/19/2012 2:01,7/19/2012,2:01,30.31,0.841,23.63,7.24
G379,7/19/2012 2:16,7/19/2012,2:16,30.23,0.84,24.11,7.25
G379,7/19/2012 2:31,7/19/2012,2:31,30.17,0.839,24.32,7.25
G379,7/19/2012 2:46,7/19/2012,2:46,30.13,0.837,24.21,7.25
G379,7/19/2012 3:01,7/19/2012,3:01,30.07,0.834,24.2,7.24
G379,7/19/2012 3:16,7/19/2012,3:16,30.02,0.832,24.12,7.24
G379,7/19/2012 3:31,7/19/2012,3:31,29.97,0.83,24.55,7.24
G379,7/19/2012 3:46,7/19/2012,3:46,29.93,0.829,24.86,7.25
G379,7/19/2012 4:01,7/19/2012,4:01,29.88,0.827,24.7,7.25
G379,7/19/2012 4:16,7/19/2012,4:16,29.82,0.826,25.21,7.24
G379,7/19/2012 4:31,7/19/2012,4:31,29.78,0.823,25.79,7.24
G379,7/19/2012 4:46,7/19/2012,4:46,29.76,0.82,25.64,7.25
G379,7/19/2012 5:01,7/19/2012,5:01,29.71,0.818,25.65,7.25
G379,7/19/2012 5:16,7/19/2012,5:16,29.66,0.817,25.24,7.25
G379,7/19/2012 5:31,7/19/2012,5:31,29.63,0.816,25.8,7.25
G379,7/19/2012 5:46,7/19/2012,5:46,29.59,0.817,25.64,7.25
G379,7/19/2012 6:01,7/19/2012,6:01,29.56,0.817,25.74,7.25
G379,7/19/2012 6:16,7/19/2012,6:16,29.55,0.818,24.78,7.25
G379,7/19/2012 6:31,7/19/2012,6:31,29.53,0.819,24.38,7.25
G379,7/19/2012 6:46,7/19/2012,6:46,29.49,0.822,23.43,7.25
G379,7/19/2012 7:01,7/19/2012,7:01,29.46,0.823,23.13,7.25
G379,7/19/2012 7:16,7/19/2012,7:16,29.44,0.824,22.6,7.25
G379,7/19/2012 7:31,7/19/2012,7:31,29.4,0.828,22.85,7.24
G379,7/19/2012 7:46,7/19/2012,7:46,29.41,0.833,23.12,7.24
G379,7/19/2012 8:01,7/19/2012,8:01,29.41,0.837,23.25,7.23
G379,7/19/2012 8:16,7/19/2012,8:16,29.41,0.843,22.95,7.23
G379,7/19/2012 8:31,7/19/2012,8:31,29.43,0.849,22.34,7.23
G379,7/19/2012 8:46,7/19/2012,8:46,29.46,0.853,22.01,7.23
G379,7/19/2012 9:01,7/19/2012,9:01,29.5,0.857,22.22,7.22
G379,7/19/2012 9:16,7/19/2012,9:16,29.56,0.858,22.07,7.21
G379,7/19/2012 9:31,7/19/2012,9:31,29.62,0.855,22.46,7.2
G379,7/19/2012 9:46,7/19/2012,9:46,29.68,0.852,23.32,7.21
G379,7/19/2012 10:01,7/19/2012,10:01,29.76,0.851,23.37,7.21
G379,7/19/2012 10:16,7/19/2012,10:16,29.85,0.849,23.24,7.21
G379,7/19/2012 10:31,7/19/2012,10:31,29.96,0.849,23.29,7.21
G379,7/19/2012 10:46,7/19/2012,10:46,30.08,0.85,23.22,7.21
G379,7/19/2012 11:01,7/19/2012,11:01,30.21,0.85,22.92,7.22
G379,7/19/2012 11:16,7/19/2012,11:16,30.34,0.851,22.66,7.23
G379,7/19/2012 11:31,7/19/2012,11:31,30.48,0.852,22.59,7.22
G379,7/19/2012 11:46,7/19/2012,11:46,30.66,0.849,22.48,7.22
G379,7/19/2012 12:01,7/19/2012,12:01,30.82,0.85,22.46,7.22
G379,7/19/2012 12:16,7/19/2012,12:16,25.63,0.005,15.93,7.47
G379,7/30/2012 15:01,7/30/2012,3:01,36.97,0.891,13.83,8.33
G379,7/30/2012 15:16,7/30/2012,3:16,37.38,0.889,14.69,8.36
G379,7/30/2012 15:31,7/30/2012,3:31,37.73,0.884,15.38,8.37
G379,7/30/2012 15:46,7/30/2012,3:46,38,0.883,16.35,8.37
G379,7/30/2012 16:01,7/30/2012,4:01,38.17,0.879,16.82,8.4
G379,7/30/2012 16:16,7/30/2012,4:16,37.89,0.874,17.35,8.39
G379,7/30/2012 16:31,7/30/2012,4:31,37.5,0.873,17.92,8.35
G379,7/30/2012 16:46,7/30/2012,4:46,36.35,0.873,17.94,8.31
G379,7/30/2012 17:01,7/30/2012,5:01,35.75,0.862,16.22,8.21
G379,7/30/2012 17:16,7/30/2012,5:16,35.27,0.863,13.92,8.17
G379,7/30/2012 17:31,7/30/2012,5:31,34.9,0.864,12.31,8.13
G379,7/30/2012 17:46,7/30/2012,5:46,34.45,0.87,10.9,8.09
G379,7/30/2012 18:01,7/30/2012,6:01,33.94,0.872,9.09,8.05
G379,7/30/2012 18:16,7/30/2012,6:16,33.44,0.866,8.6,8.03
G379,7/30/2012 18:31,7/30/2012,6:31,33.39,0.868,8.2,7.99
G379,7/30/2012 18:46,7/30/2012,6:46,33.22,0.868,7.83,7.95
