"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"IY948","S7_E","EVAP","Inches","BK","INST","0","","APAN","WMD","1989","2020","PAL","262007","803214","22","47","38","EVP99",""
"01-NOV-2012 07:45:00","EVP99","IY948",".14","","QA'ed"
"02-NOV-2012 07:45:00","EVP99","IY948",".13","","QA'ed"
"03-NOV-2012 07:45:00","EVP99","IY948",".14","","QA'ed"
"04-NOV-2012 07:45:00","EVP99","IY948",".10","","QA'ed"
"05-NOV-2012 07:45:00","EVP99","IY948",".17","","QA'ed"
"06-NOV-2012 07:45:00","EVP99","IY948",".09","","QA'ed"
"07-NOV-2012 07:45:00","EVP99","IY948",".20","","QA'ed"
"08-NOV-2012 07:45:00","EVP99","IY948",".18","","QA'ed"
"10-NOV-2012 07:45:00","EVP99","IY948",".32","A","QA'ed"
"12-NOV-2012 07:45:00","EVP99","IY948",".10","A","QA'ed"
"13-NOV-2012 07:45:00","EVP99","IY948",".11","","QA'ed"
"14-NOV-2012 07:45:00","EVP99","IY948",".13","","QA'ed"
"15-NOV-2012 07:45:00","EVP99","IY948",".11","","QA'ed"
"16-NOV-2012 07:45:00","EVP99","IY948",".05","","QA'ed"
"17-NOV-2012 07:45:00","EVP99","IY948",".03","","QA'ed"
"18-NOV-2012 07:45:00","EVP99","IY948",".17","","QA'ed"
"19-NOV-2012 07:45:00","EVP99","IY948",".13","","QA'ed"
"20-NOV-2012 07:45:00","EVP99","IY948",".06","","QA'ed"
"26-NOV-2012 07:45:00","EVP99","IY948",".73","A","QA'ed"
"27-NOV-2012 07:45:00","EVP99","IY948",".10","","QA'ed"
"28-NOV-2012 07:45:00","EVP99","IY948",".11","","QA'ed"
"29-NOV-2012 07:45:00","EVP99","IY948",".14","","QA'ed"
"03-DEC-2012 07:45:00","EVP99","IY948",".60","A","QA'ed"
"04-DEC-2012 07:45:00","EVP99","IY948",".08","","QA'ed"
"05-DEC-2012 07:45:00","EVP99","IY948",".11","","QA'ed"
"06-DEC-2012 07:45:00","EVP99","IY948",".09","","QA'ed"
"10-DEC-2012 07:45:00","EVP99","IY948",".37","A","QA'ed"
"11-DEC-2012 07:45:00","EVP99","IY948",".11","","QA'ed"
"12-DEC-2012 07:45:00","EVP99","IY948",".12","","QA'ed"
"13-DEC-2012 07:45:00","EVP99","IY948",".10","","QA'ed"
"14-DEC-2012 07:45:00","EVP99","IY948",".07","","QA'ed"
"15-DEC-2012 07:45:00","EVP99","IY948",".11","","QA'ed"
"16-DEC-2012 07:45:00","EVP99","IY948",".11","","QA'ed"
"17-DEC-2012 07:45:00","EVP99","IY948",".06","","QA'ed"
"18-DEC-2012 07:45:00","EVP99","IY948",".14","","QA'ed"
"19-DEC-2012 07:45:00","EVP99","IY948",".15","","QA'ed"
"20-DEC-2012 07:45:00","EVP99","IY948",".10","","QA'ed"
"23-DEC-2012 07:45:00","EVP99","IY948",".61","A","QA'ed"
"26-DEC-2012 07:45:00","EVP99","IY948",".25","A","QA'ed"
"27-DEC-2012 07:45:00","EVP99","IY948",".19","","QA'ed"
"28-DEC-2012 07:45:00","EVP99","IY948",".10","","QA'ed"
"01-JAN-2013 07:45:00","EVP99","IY948",".26","A","QA'ed"
"02-JAN-2013 07:45:00","EVP99","IY948",".10","","QA'ed"
"07-JAN-2013 07:45:00","EVP99","IY948",".39","A","QA'ed"
"08-JAN-2013 07:45:00","EVP99","IY948",".10","","QA'ed"
"09-JAN-2013 07:45:00","EVP99","IY948",".14","","QA'ed"
"10-JAN-2013 07:45:00","EVP99","IY948",".13","","QA'ed"
"11-JAN-2013 07:45:00","EVP99","IY948",".16","","QA'ed"
"12-JAN-2013 07:45:00","EVP99","IY948",".16","","QA'ed"
"14-JAN-2013 07:45:00","EVP99","IY948",".26","A","QA'ed"
"15-JAN-2013 07:45:00","EVP99","IY948",".14","","QA'ed"
"16-JAN-2013 07:45:00","EVP99","IY948",".07","","QA'ed"
"17-JAN-2013 07:45:00","EVP99","IY948",".08","","QA'ed"
"22-JAN-2013 07:45:00","EVP99","IY948",".06","A","QA'ed"
"23-JAN-2013 07:45:00","EVP99","IY948",".21","","QA'ed"
"24-JAN-2013 07:45:00","EVP99","IY948",".14","","QA'ed"
"28-JAN-2013 07:45:00","EVP99","IY948",".58","A","QA'ed"
"29-JAN-2013 07:45:00","EVP99","IY948",".14","","QA'ed"
"30-JAN-2013 07:45:00","EVP99","IY948",".16","","QA'ed"
"31-JAN-2013 07:45:00","EVP99","IY948",".17","","QA'ed"
"04-FEB-2013 07:45:00","EVP99","IY948",".68","A","QA'ed"
"05-FEB-2013 07:45:00","EVP99","IY948",".16","","QA'ed"
"06-FEB-2013 07:45:00","EVP99","IY948",".11","","QA'ed"
"07-FEB-2013 07:45:00","EVP99","IY948",".13","","QA'ed"
"11-FEB-2013 07:45:00","EVP99","IY948",".60","A","QA'ed"
"12-FEB-2013 08:00:00","EVP99","IY948",".12","","QA'ed"
"13-FEB-2013 08:00:00","EVP99","IY948",".17","","QA'ed"
"14-FEB-2013 08:00:00","EVP99","IY948",".17","","QA'ed"
"17-FEB-2013 08:00:00","EVP99","IY948",".80","A","QA'ed"
"18-FEB-2013 08:00:00","EVP99","IY948",".05","","QA'ed"
"19-FEB-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"20-FEB-2013 08:00:00","EVP99","IY948",".09","","QA'ed"
"21-FEB-2013 08:00:00","EVP99","IY948",".15","","QA'ed"
"22-FEB-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"23-FEB-2013 08:00:00","EVP99","IY948",".13","","QA'ed"
"24-FEB-2013 08:00:00","EVP99","IY948","","M","QA'ed"
"25-FEB-2013 08:00:00","EVP99","IY948",".16","","QA'ed"
"26-FEB-2013 08:00:00","EVP99","IY948",".13","","QA'ed"
"27-FEB-2013 08:00:00","EVP99","IY948",".18","","QA'ed"
"28-FEB-2013 08:00:00","EVP99","IY948",".12","","QA'ed"
"04-MAR-2013 08:00:00","EVP99","IY948",".57","A","QA'ed"
"05-MAR-2013 08:00:00","EVP99","IY948",".15","","QA'ed"
"06-MAR-2013 08:00:00","EVP99","IY948",".15","","QA'ed"
"07-MAR-2013 08:00:00","EVP99","IY948",".23","","QA'ed"
"11-MAR-2013 08:00:00","EVP99","IY948",".65","A","QA'ed"
"12-MAR-2013 08:00:00","EVP99","IY948",".08","","QA'ed"
"13-MAR-2013 08:00:00","EVP99","IY948",".18","","QA'ed"
"14-MAR-2013 08:00:00","EVP99","IY948",".26","","QA'ed"
"18-MAR-2013 08:00:00","EVP99","IY948",".69","A","QA'ed"
"19-MAR-2013 08:00:00","EVP99","IY948",".24","","QA'ed"
