"Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","Flowway","Flowpath Region","RANK","TRP Rank","PERCENT_RANK","Scaled_Value","24_hour_mean","TRP Daily Mean","Diff_24_hour_mean","TRP Diff from daily mean","Percent difference from daily mean"
"G334",2016-05-14,1,27.3408892763732,"May",14,8.75,2016,8,45,"STA-2 Central","Outflow",6,1,0.75,0.95019158714602,26.3572908539295,1.74331729616742,0.983598422443738,-0.743317296167419,3.73178877865249
"G334",2016-05-14,3.40017436791629,28.2650392327811,"May",14,11.75,2016,11,45,"STA-2 Central","Outflow",7,8,0.875,0.982309032374803,26.3572908539295,1.74331729616742,1.90774837885164,1.65685707174887,7.23802908813453
"G334",2016-05-14,1.24343257443081,28.7740805604203,"May",14,14.75,2016,14,45,"STA-2 Central","Outflow",8,4,1,1,26.3572908539295,1.74331729616742,2.41678970649084,-0.499884721736606,9.16934035400125
"G334",2016-05-14,1.19089316987743,25.5166374781086,"May",14,17.75,2016,17,45,"STA-2 Central","Outflow",3,3,0.375,0.88679245283019,26.3572908539295,1.74331729616742,-0.840653375820864,-0.552424126289992,-3.18945289362141
"G334",2016-05-14,1,26.707530647986,"May",14,20.75,2016,20,45,"STA-2 Central","Outflow",5,2,0.625,0.92818015824711,26.3572908539295,1.74331729616742,0.350239794056538,-0.743317296167419,1.32881560550948
"G334",2016-05-14,2.10157618213663,25.9019264448336,"May",14,23.75,2016,23,45,"STA-2 Central","Outflow",4,7,0.5,0.900182592818015,26.3572908539295,1.74331729616742,-0.455364409095864,0.358258885969207,-1.72766014390275
"G334",2016-05-15,1,29.3101415094339,"May",15,2.75,2016,2,45,"STA-2 Central","Outflow",7,1,0.875,0.995793269230769,27.6819011938554,1.58711674528301,1.62824031557853,-0.587116745283012,5.88196708085914
"G334",2016-05-15,1,26.7452830188679,"May",15,5.75,2016,5,45,"STA-2 Central","Outflow",3,2,0.375,0.908653846153847,27.6819011938554,1.58711674528301,-0.936618174987473,-0.587116745283012,-3.38350378620445
"G334",2016-05-15,1.07900943396226,27.9304245283019,"May",15,8.75,2016,8,45,"STA-2 Central","Outflow",5,5,0.625,0.948918269230771,27.6819011938554,1.58711674528301,0.248523334446524,-0.508107311320757,0.897782752369948
"G334",2016-05-15,2.6179245283019,29.4339622641509,"May",15,11.75,2016,11,45,"STA-2 Central","Outflow",8,7,1,1,27.6819011938554,1.58711674528301,1.75206107029553,1.03080778301889,6.32926567444159
"G334",2016-05-15,1.87610619469024,26.4601769911504,"May",15,14.75,2016,14,45,"STA-2 Central","Outflow",2,6,0.25,0.898967551622419,27.6819011938554,1.58711674528301,-1.22172420270497,0.288989449407225,-4.41344037083754
"G334",2016-05-15,1.02654867256638,28.4070796460177,"May",15,17.75,2016,17,45,"STA-2 Central","Outflow",6,4,0.75,0.965112321307013,27.6819011938554,1.58711674528301,0.725178452162325,-0.560568072716634,2.61968441793042
"G334",2016-05-15,3.09734513274333,27.5575221238938,"May",15,20.75,2016,20,45,"STA-2 Central","Outflow",4,8,0.5,0.936249149081009,27.6819011938554,1.58711674528301,-0.124379069961574,1.51022838746032,-0.449315489895551
"G334",2016-05-15,1,25.6106194690265,"May",15,23.75,2016,23,45,"STA-2 Central","Outflow",1,3,0.125,0.870104379396414,27.6819011938554,1.58711674528301,-2.07128172482888,-0.587116745283012,-7.48244027866353
"G334",2016-05-16,1.97667638483966,25.6093294460641,"May",16,2.75,2016,2,45,"STA-2 Central","Outflow",5,4,0.625,0.879807692307692,25.7135928445452,2.15930155130835,-0.104263398481102,-0.182625166468682,-0.405479697494782
"G334",2016-05-16,2.50145772594749,25.137026239067,"May",16,5.75,2016,5,45,"STA-2 Central","Outflow",3,6,0.375,0.86358173076923,25.7135928445452,2.15930155130835,-0.576566605478199,0.342156174639143,-2.24226388340169
"G334",2016-05-16,1,25.8192419825073,"May",16,8.75,2016,8,45,"STA-2 Central","Outflow",6,1,0.75,0.887019230769232,25.7135928445452,2.15930155130835,0.1056491379621,-1.15930155130835,0.410868829575141
"G334",2016-05-16,2.46647230320701,29.1078717201166,"May",16,11.75,2016,11,45,"STA-2 Central","Outflow",8,5,1,1,25.7135928445452,2.15930155130835,3.3942788755714,0.307170751898667,13.2003290870006
"G334",2016-05-16,3.01587301587301,26.8959435626102,"May",16,14.75,2016,14,45,"STA-2 Central","Outflow",7,7,0.875,0.924009279044001,25.7135928445452,2.15930155130835,1.182350718065,0.856571464564666,4.59815446722304
"G334",2016-05-16,4.1269841269841,24.320987654321,"May",16,17.75,2016,17,45,"STA-2 Central","Outflow",2,8,0.25,0.835546751345363,25.7135928445452,2.15930155130835,-1.3926051902242,1.96768257567575,-5.41583278013061
"G334",2016-05-16,1.11111111111109,25.2028218694885,"May",16,20.75,2016,20,45,"STA-2 Central","Outflow",4,3,0.5,0.865842137543526,25.7135928445452,2.15930155130835,-0.510770975056701,-1.04819044019726,-1.98638509268087
"G334",2016-05-16,1.0758377425044,23.6155202821869,"May",16,23.75,2016,23,45,"STA-2 Central","Outflow",1,2,0.125,0.81131044238683,25.7135928445452,2.15930155130835,-2.0980725623583,-1.08346380880394,-8.15939093009081
"G334",2016-05-17,1,23.1255487269535,"May",17,2.75,2016,2,45,"STA-2 Central","Outflow",2,1,0.25,0.825363561521695,25.5037271923087,1.64799917900102,-2.37817846535516,-0.647999179001019,-9.32482710241806
"G334",2016-05-17,1.61545215100966,22.4407374890255,"May",17,5.75,2016,5,45,"STA-2 Central","Outflow",1,5,0.125,0.800922271544971,25.5037271923087,1.64799917900102,-3.06298970328316,-0.032547027991356,-12.0099688966517
"G334",2016-05-17,2.05443371378402,24.0737489025461,"May",17,8.75,2016,8,45,"STA-2 Central","Outflow",3,7,0.375,0.859205347643313,25.5037271923087,1.64799917900102,-1.42997828976256,0.406434534783003,-5.60693846424852
"G334",2016-05-17,1.29938542581215,27.8841088674276,"May",17,11.75,2016,11,45,"STA-2 Central","Outflow",7,4,0.875,0.99519919187278,25.5037271923087,1.64799917900102,2.38038167511894,-0.348613753188872,9.33346587802588
"G334",2016-05-17,1.15216758801279,28.0186208903113,"May",17,14.75,2016,14,45,"STA-2 Central","Outflow",8,3,1,1,25.5037271923087,1.64799917900102,2.51489369800264,-0.495831590988232,9.86088691679964
"G334",2016-05-17,1,25.6619144602851,"May",17,17.75,2016,17,45,"STA-2 Central","Outflow",4,2,0.5,0.915887850467289,25.5037271923087,1.64799917900102,0.158187267976437,-0.647999179001019,0.620251568657553
"G334",2016-05-17,3.21210357870234,26.3252836776258,"May",17,20.75,2016,20,45,"STA-2 Central","Outflow",5,8,0.625,0.939563862928348,25.5037271923087,1.64799917900102,0.821556485317139,1.56410439970132,3.22131929628271
"G334",2016-05-17,1.85045097468719,26.4998545242944,"May",17,23.75,2016,23,45,"STA-2 Central","Outflow",6,6,0.75,0.945794392523364,25.5037271923087,1.64799917900102,0.996127331985736,0.202451795686173,3.90581080355245
"G334",2016-05-18,1.67450058754406,25.2585193889541,"May",18,2.75,2016,2,45,"STA-2 Central","Outflow",4,3,0.5,0.849672678853278,25.9022573680713,2.01097252753497,-0.643737979117152,-0.336471939990915,-2.48525821502594
"G334",2016-05-18,1,26.7743830787309,"May",18,5.75,2016,5,45,"STA-2 Central","Outflow",5,1,0.625,0.900664898240149,25.9022573680713,2.01097252753497,0.872125710659649,-1.01097252753497,3.36698727939707
"G334",2016-05-18,1.90364277320799,26.9858989424206,"May",18,8.75,2016,8,45,"STA-2 Central","Outflow",7,5,0.875,0.907780091642965,25.9022573680713,2.01097252753497,1.08364157434935,-0.107329754326983,4.18357967396739
"G334",2016-05-18,2.76733254994122,26.8096357226792,"May",18,11.75,2016,11,45,"STA-2 Central","Outflow",6,7,0.75,0.901850763807286,25.9022573680713,2.01097252753497,0.90737835460795,0.756360022406241,3.50308601182552
"G334",2016-05-18,1.77660510114333,24.4327176781002,"May",18,14.75,2016,14,45,"STA-2 Central","Outflow",3,4,0.375,0.821893491124258,25.9022573680713,2.01097252753497,-1.46953968997105,-0.234367426391643,-5.67340393962148
"G334",2016-05-18,2.4626209322779,29.7273526824978,"May",18,17.75,2016,17,45,"STA-2 Central","Outflow",8,6,1,1,25.9022573680713,2.01097252753497,3.82509531442655,0.451648404742926,14.7674206926135
"G334",2016-05-18,2.83201407211959,23.9577836411609,"May",18,20.75,2016,20,45,"STA-2 Central","Outflow",2,8,0.25,0.805917159763312,25.9022573680713,2.01097252753497,-1.94447372691035,0.821041544584617,-7.50696628204779
"G334",2016-05-18,1.67106420404571,23.2717678100263,"May",18,23.75,2016,23,45,"STA-2 Central","Outflow",1,2,0.125,0.782840236686388,25.9022573680713,2.01097252753497,-2.63048955804495,-0.339908323489269,-10.1554452211082
"G334",2016-05-19,1.63157894736838,28.9298245614035,"May",19,2.75,2016,2,45,"STA-2 Central","Outflow",7,5,0.875,0.936931818181819,27.483875128999,1.49972910216717,1.44594943240454,0.131849845201209,5.26108281899038
"G334",2016-05-19,1,30.8771929824561,"May",19,5.75,2016,5,45,"STA-2 Central","Outflow",8,1,1,1,27.483875128999,1.49972910216717,3.39331785345714,-0.499729102167173,12.3465771749078
"G334",2016-05-19,1,25.4736842105263,"May",19,8.75,2016,8,45,"STA-2 Central","Outflow",2,2,0.25,0.825000000000001,27.483875128999,1.49972910216717,-2.01019091847266,-0.499729102167173,-7.31407383070103
"G334",2016-05-19,1.73684210526312,24.6491228070175,"May",19,11.75,2016,11,45,"STA-2 Central","Outflow",1,6,0.125,0.798295454545454,27.483875128999,1.49972910216717,-2.83475232198147,0.237113003095949,-10.3142381075311
"G334",2016-05-19,2.13529411764705,27.7588235294118,"May",19,14.75,2016,14,45,"STA-2 Central","Outflow",5,8,0.625,0.899007352941179,27.483875128999,1.49972910216717,0.274948400412836,0.635565015479877,1.00039895801568
"G334",2016-05-19,1.48235294117649,27.4764705882353,"May",19,17.75,2016,17,45,"STA-2 Central","Outflow",4,4,0.5,0.88986296791444,27.483875128999,1.49972910216717,-0.00740454076366248,-0.0173761609906862,-0.0269414001079118
"G334",2016-05-19,1,25.9764705882353,"May",19,20.75,2016,20,45,"STA-2 Central","Outflow",3,3,0.375,0.841283422459894,27.483875128999,1.49972910216717,-1.50740454076366,-0.499729102167173,-5.48468705263895
"G334",2016-05-19,2.01176470588234,28.7294117647059,"May",19,23.75,2016,23,45,"STA-2 Central","Outflow",6,7,0.75,0.93044117647059,27.483875128999,1.49972910216717,1.24553663570694,0.512035603715169,4.53188143906511
"G334",2016-05-20,1,25.8660371791089,"May",20,2.75,2016,2,45,"STA-2 Central","Outflow",1,1,0.2,NA,NA,3.2,NA,-2.2,NA
"G334",2016-05-20,NA,NA,"May",20,5.75,2016,5,45,"STA-2 Central","Outflow",NA,NA,NA,NA,NA,3.2,NA,NA,NA
"G334",2016-05-20,4,35,"May",20,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",5,3,1,NA,NA,3.2,NA,0.8,NA
"G334",2016-05-20,4,33,"May",20,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",3,4,0.8,NA,NA,3.2,NA,0.8,NA
"G334",2016-05-20,3,32,"May",20,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",2,2,0.4,NA,NA,3.2,NA,-0.2,NA
"G334",2016-05-20,4,33,"May",20,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",4,5,0.8,NA,NA,3.2,NA,0.8,NA
"G334",2016-05-21,3,30,"May",21,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",1,5,0.25,0.857142857142857,31.75,2.625,-1.75,0.375,-5.51181102362205
"G334",2016-05-21,2,31,"May",21,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",3,2,0.625,0.885714285714286,31.75,2.625,-0.75,-0.625,-2.36220472440945
"G334",2016-05-21,4,32,"May",21,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",6,7,0.75,0.914285714285714,31.75,2.625,0.25,1.375,0.78740157480315
"G334",2016-05-21,2,30,"May",21,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",2,3,0.25,0.857142857142857,31.75,2.625,-1.75,-0.625,-5.51181102362205
"G334",2016-05-21,3,34,"May",21,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",7,6,0.875,0.971428571428571,31.75,2.625,2.25,0.375,7.08661417322835
"G334",2016-05-21,1,35,"May",21,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",8,1,1,1,31.75,2.625,3.25,-1.625,10.2362204724409
"G334",2016-05-21,2,31,"May",21,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",4,4,0.625,0.885714285714286,31.75,2.625,-0.75,-0.625,-2.36220472440945
"G334",2016-05-21,4,31,"May",21,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",5,8,0.625,0.885714285714286,31.75,2.625,-0.75,1.375,-2.36220472440945
"G334",2016-05-22,1,32,"May",22,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",3,1,0.857142857142857,NA,NA,2.85714285714286,NA,-1.85714285714286,NA
"G334",2016-05-22,5,30,"May",22,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",2,6,0.285714285714286,NA,NA,2.85714285714286,NA,2.14285714285714,NA
"G334",2016-05-22,1,32,"May",22,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",4,2,0.857142857142857,NA,NA,2.85714285714286,NA,-1.85714285714286,NA
"G334",2016-05-22,NA,NA,"May",22,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",NA,NA,NA,NA,NA,2.85714285714286,NA,NA,NA
"G334",2016-05-22,6,32,"May",22,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",5,7,0.857142857142857,NA,NA,2.85714285714286,NA,3.14285714285714,NA
"G334",2016-05-22,2,34,"May",22,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",7,3,1,NA,NA,2.85714285714286,NA,-0.857142857142857,NA
"G334",2016-05-22,2,32,"May",22,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",6,4,0.857142857142857,NA,NA,2.85714285714286,NA,-0.857142857142857,NA
"G334",2016-05-22,3,29,"May",22,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",1,5,0.142857142857143,NA,NA,2.85714285714286,NA,0.142857142857143,NA
"G334",2016-05-23,2,31,"May",23,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",5,3,0.625,0.939393939393939,30.75,2.25,0.25,-0.25,0.813008130081301
"G334",2016-05-23,2,32,"May",23,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",6,4,0.75,0.96969696969697,30.75,2.25,1.25,-0.25,4.0650406504065
"G334",2016-05-23,2,33,"May",23,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",7,5,1,1,30.75,2.25,2.25,-0.25,7.31707317073171
"G334",2016-05-23,4,33,"May",23,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",8,8,1,1,30.75,2.25,2.25,1.75,7.31707317073171
"G334",2016-05-23,1,29,"May",23,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",2,1,0.25,0.878787878787879,30.75,2.25,-1.75,-1.25,-5.69105691056911
"G334",2016-05-23,1,30,"May",23,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",3,2,0.5,0.909090909090909,30.75,2.25,-0.75,-1.25,-2.4390243902439
"G334",2016-05-23,3,30,"May",23,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",4,6,0.5,0.909090909090909,30.75,2.25,-0.75,0.75,-2.4390243902439
"G334",2016-05-23,3,28,"May",23,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",1,7,0.125,0.848484848484849,30.75,2.25,-2.75,0.75,-8.94308943089431
"G334",2016-05-24,2,30,"May",24,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",3,2,0.75,0.9375,30,2.125,0,-0.125,0
"G334",2016-05-24,1,28,"May",24,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",1,1,0.125,0.875,30,2.125,-2,-1.125,-6.66666666666667
"G334",2016-05-24,2,30,"May",24,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",4,3,0.75,0.9375,30,2.125,0,-0.125,0
"G334",2016-05-24,2,31,"May",24,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",7,4,0.875,0.96875,30,2.125,1,-0.125,3.33333333333333
"G334",2016-05-24,3,30,"May",24,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",5,7,0.75,0.9375,30,2.125,0,0.875,0
"G334",2016-05-24,3,32,"May",24,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",8,8,1,1,30,2.125,2,0.875,6.66666666666667
"G334",2016-05-24,2,30,"May",24,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",6,5,0.75,0.9375,30,2.125,0,-0.125,0
"G334",2016-05-24,2,29,"May",24,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",2,6,0.25,0.90625,30,2.125,-1,-0.125,-3.33333333333333
"G334",2016-05-25,2,27,"May",25,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",1,4,0.125,0.84375,29.625,2.375,-2.625,-0.375,-8.86075949367089
"G334",2016-05-25,3,29,"May",25,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",3,5,0.5,0.90625,29.625,2.375,-0.625,0.625,-2.10970464135021
"G334",2016-05-25,3,32,"May",25,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",7,6,1,1,29.625,2.375,2.375,0.625,8.0168776371308
"G334",2016-05-25,1,29,"May",25,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",4,1,0.5,0.90625,29.625,2.375,-0.625,-1.375,-2.10970464135021
"G334",2016-05-25,3,30,"May",25,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",5,7,0.75,0.9375,29.625,2.375,0.375,0.625,1.26582278481013
"G334",2016-05-25,1,28,"May",25,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",2,2,0.25,0.875,29.625,2.375,-1.625,-1.375,-5.48523206751055
"G334",2016-05-25,5,32,"May",25,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",8,8,1,1,29.625,2.375,2.375,2.625,8.0168776371308
"G334",2016-05-25,1,30,"May",25,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",6,3,0.75,0.9375,29.625,2.375,0.375,-1.375,1.26582278481013
"G334",2016-05-26,6,28,"May",26,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",1,8,0.25,0.903225806451613,29.375,2.125,-1.375,3.875,-4.68085106382979
"G334",2016-05-26,1,30,"May",26,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",6,1,0.75,0.967741935483871,29.375,2.125,0.625,-1.125,2.12765957446809
"G334",2016-05-26,3,31,"May",26,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",7,7,1,1,29.375,2.125,1.625,0.875,5.53191489361702
"G334",2016-05-26,1,31,"May",26,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",8,2,1,1,29.375,2.125,1.625,-1.125,5.53191489361702
"G334",2016-05-26,2,29,"May",26,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",3,5,0.625,0.935483870967742,29.375,2.125,-0.375,-0.125,-1.27659574468085
"G334",2016-05-26,2,29,"May",26,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",4,6,0.625,0.935483870967742,29.375,2.125,-0.375,-0.125,-1.27659574468085
"G334",2016-05-26,1,28,"May",26,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",2,3,0.25,0.903225806451613,29.375,2.125,-1.375,-1.125,-4.68085106382979
"G334",2016-05-26,1,29,"May",26,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",5,4,0.625,0.935483870967742,29.375,2.125,-0.375,-1.125,-1.27659574468085
"G334",2016-05-27,1,26,"May",27,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",1,1,0.5,0.866666666666667,27.375,1.625,-1.375,-0.625,-5.02283105022831
"G334",2016-05-27,1,30,"May",27,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",8,2,1,1,27.375,1.625,2.625,-0.625,9.58904109589041
"G334",2016-05-27,5,26,"May",27,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",2,8,0.5,0.866666666666667,27.375,1.625,-1.375,3.375,-5.02283105022831
"G334",2016-05-27,1,26,"May",27,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",3,3,0.5,0.866666666666667,27.375,1.625,-1.375,-0.625,-5.02283105022831
"G334",2016-05-27,1,29,"May",27,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",7,4,0.875,0.966666666666667,27.375,1.625,1.625,-0.625,5.93607305936073
"G334",2016-05-27,1,28,"May",27,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",5,5,0.75,0.933333333333333,27.375,1.625,0.625,-0.625,2.28310502283105
"G334",2016-05-27,1,28,"May",27,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",6,6,0.75,0.933333333333333,27.375,1.625,0.625,-0.625,2.28310502283105
"G334",2016-05-27,2,26,"May",27,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",4,7,0.5,0.866666666666667,27.375,1.625,-1.375,0.375,-5.02283105022831
"G334",2016-05-28,3,26,"May",28,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",2,6,0.375,0.866666666666667,27.375,2.125,-1.375,0.875,-5.02283105022831
"G334",2016-05-28,2,25,"May",28,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",1,3,0.125,0.833333333333333,27.375,2.125,-2.375,-0.125,-8.67579908675799
"G334",2016-05-28,2,26,"May",28,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",3,4,0.375,0.866666666666667,27.375,2.125,-1.375,-0.125,-5.02283105022831
"G334",2016-05-28,3,30,"May",28,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",8,7,1,1,27.375,2.125,2.625,0.875,9.58904109589041
"G334",2016-05-28,2,28,"May",28,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",5,5,0.75,0.933333333333333,27.375,2.125,0.625,-0.125,2.28310502283105
"G334",2016-05-28,1,27,"May",28,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",4,1,0.5,0.9,27.375,2.125,-0.375,-1.125,-1.36986301369863
"G334",2016-05-28,3,28,"May",28,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",6,8,0.75,0.933333333333333,27.375,2.125,0.625,0.875,2.28310502283105
"G334",2016-05-28,1,29,"May",28,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",7,2,0.875,0.966666666666667,27.375,2.125,1.625,-1.125,5.93607305936073
"G334",2016-05-29,1,29,"May",29,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",6,1,0.875,0.935483870967742,28.25,1.5,0.75,-0.5,2.65486725663717
"G334",2016-05-29,1,27,"May",29,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",1,2,0.375,0.870967741935484,28.25,1.5,-1.25,-0.5,-4.42477876106195
"G334",2016-05-29,2,29,"May",29,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",7,5,0.875,0.935483870967742,28.25,1.5,0.75,0.5,2.65486725663717
"G334",2016-05-29,2,28,"May",29,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",4,6,0.625,0.903225806451613,28.25,1.5,-0.25,0.5,-0.884955752212389
"G334",2016-05-29,2,31,"May",29,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",8,7,1,1,28.25,1.5,2.75,0.5,9.73451327433628
"G334",2016-05-29,2,27,"May",29,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",2,8,0.375,0.870967741935484,28.25,1.5,-1.25,0.5,-4.42477876106195
"G334",2016-05-29,1,28,"May",29,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",5,3,0.625,0.903225806451613,28.25,1.5,-0.25,-0.5,-0.884955752212389
"G334",2016-05-29,1,27,"May",29,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",3,4,0.375,0.870967741935484,28.25,1.5,-1.25,-0.5,-4.42477876106195
"G334",2016-05-30,2,27,"May",30,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",2,7,0.375,0.9,28,1.25,-1,0.75,-3.57142857142857
"G334",2016-05-30,1,25,"May",30,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",1,1,0.125,0.833333333333333,28,1.25,-3,-0.25,-10.7142857142857
"G334",2016-05-30,1,29,"May",30,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",5,2,0.875,0.966666666666667,28,1.25,1,-0.25,3.57142857142857
"G334",2016-05-30,1,29,"May",30,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",6,3,0.875,0.966666666666667,28,1.25,1,-0.25,3.57142857142857
"G334",2016-05-30,1,27,"May",30,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",3,4,0.375,0.9,28,1.25,-1,-0.25,-3.57142857142857
"G334",2016-05-30,2,30,"May",30,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",8,8,1,1,28,1.25,2,0.75,7.14285714285714
"G334",2016-05-30,1,29,"May",30,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",7,5,0.875,0.966666666666667,28,1.25,1,-0.25,3.57142857142857
"G334",2016-05-30,1,28,"May",30,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",4,6,0.5,0.933333333333333,28,1.25,0,-0.25,0
"G334",2016-05-31,2,28,"May",31,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",2,4,0.75,0.875,28.5,1.875,-0.5,0.125,-1.75438596491228
"G334",2016-05-31,1,28,"May",31,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",3,1,0.75,0.875,28.5,1.875,-0.5,-0.875,-1.75438596491228
"G334",2016-05-31,1,27,"May",31,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",1,2,0.125,0.84375,28.5,1.875,-1.5,-0.875,-5.26315789473684
"G334",2016-05-31,3,29,"May",31,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",7,7,0.875,0.90625,28.5,1.875,0.5,1.125,1.75438596491228
"G334",2016-05-31,2,28,"May",31,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",4,5,0.75,0.875,28.5,1.875,-0.5,0.125,-1.75438596491228
"G334",2016-05-31,1,32,"May",31,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",8,3,1,1,28.5,1.875,3.5,-0.875,12.280701754386
"G334",2016-05-31,2,28,"May",31,20.6833333333333,2016,20,41,"STA-2 Central","Outflow",5,6,0.75,0.875,28.5,1.875,-0.5,0.125,-1.75438596491228
"G334",2016-05-31,3,28,"May",31,23.6833333333333,2016,23,41,"STA-2 Central","Outflow",6,8,0.75,0.875,28.5,1.875,-0.5,1.125,-1.75438596491228
"G334",2016-06-01,1,31,"Jun",1,2.68333333333333,2016,2,41,"STA-2 Central","Outflow",8,1,1,1,28.75,1.625,2.25,-0.625,7.82608695652174
"G334",2016-06-01,1,29,"Jun",1,5.68333333333333,2016,5,41,"STA-2 Central","Outflow",4,2,0.75,0.935483870967742,28.75,1.625,0.25,-0.625,0.869565217391304
"G334",2016-06-01,1,28,"Jun",1,8.68333333333333,2016,8,41,"STA-2 Central","Outflow",2,3,0.375,0.903225806451613,28.75,1.625,-0.75,-0.625,-2.60869565217391
"G334",2016-06-01,2,30,"Jun",1,11.6833333333333,2016,11,41,"STA-2 Central","Outflow",7,5,0.875,0.967741935483871,28.75,1.625,1.25,0.375,4.34782608695652
"G334",2016-06-01,2,28,"Jun",1,14.6833333333333,2016,14,41,"STA-2 Central","Outflow",3,6,0.375,0.903225806451613,28.75,1.625,-0.75,0.375,-2.60869565217391
"G334",2016-06-01,1,29,"Jun",1,17.6833333333333,2016,17,41,"STA-2 Central","Outflow",5,4,0.75,0.935483870967742,28.75,1.625,0.25,-0.625,0.869565217391304
